"Pünktlichkeit (Einzelmessungen)"

"Parameter:"
"Wettbewerbsnetz: agilis-Mitte (agM), "
"Datum von: 22.02.2016"
"Datum von: 28.02.2016"

"DS100";"Messstelle";"Datum";"Zug";"Soll Ank";"Ist Ank";"Delta";"Soll Abf";"Ist Abf";"Delta";"Ist GI";"Status Ank";"Status Abf";"Von  Bhf";"Nach Bhf"
"MNFR";"Neufahrn/Nbay";"22.02.2016";"84248";"";"";"";"10:12:18";"10:13:09";"00:00:51";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NOT";"Obertraubling";"22.02.2016";"84248";"10:34:18";"10:35:00";"00:00:42";"10:34:48";"10:35:33";"00:00:45";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NRH";"Regensburg Hbf";"22.02.2016";"84248";"10:41:12";"10:42:03";"00:00:51";"10:45:18";"10:46:11";"00:00:53";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84248";"11:53:30";"11:52:52";"-00:00:38";"12:09:12";"12:09:20";"00:00:08";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MDT";"Donauwörth";"22.02.2016";"84248";"12:53:12";"12:52:55";"-00:00:17";"13:02:12";"13:02:16";"00:00:04";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MGZB";"Günzburg";"22.02.2016";"84248";"13:47:30";"13:52:26";"00:04:56";"13:51:18";"13:52:42";"00:01:24";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNM";"Neu-Ulm";"22.02.2016";"84248";"14:07:00";"14:07:07";"00:00:07";"14:07:54";"14:07:45";"-00:00:09";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"TU";
"MNFR";"Neufahrn/Nbay";"23.02.2016";"84248";"";"";"";"10:12:18";"10:12:29";"00:00:11";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NOT";"Obertraubling";"23.02.2016";"84248";"10:34:18";"10:34:18";"00:00:00";"10:34:48";"10:34:41";"-00:00:07";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NRH";"Regensburg Hbf";"23.02.2016";"84248";"10:41:12";"10:40:47";"-00:00:25";"10:45:18";"10:45:50";"00:00:32";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84248";"11:53:30";"11:56:59";"00:03:29";"12:09:12";"12:09:13";"00:00:01";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MDT";"Donauwörth";"23.02.2016";"84248";"12:53:12";"12:52:42";"-00:00:30";"13:02:12";"13:02:15";"00:00:03";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MGZB";"Günzburg";"23.02.2016";"84248";"13:47:30";"13:48:55";"00:01:25";"13:51:18";"13:55:31";"00:04:13";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNM";"Neu-Ulm";"23.02.2016";"84248";"14:07:00";"14:08:38";"00:01:38";"14:07:54";"14:09:19";"00:01:25";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNFR";"Neufahrn/Nbay";"24.02.2016";"84248";"";"";"";"10:12:18";"10:12:59";"00:00:41";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NOT";"Obertraubling";"24.02.2016";"84248";"10:34:18";"10:34:33";"00:00:15";"10:34:48";"10:35:04";"00:00:16";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NRH";"Regensburg Hbf";"24.02.2016";"84248";"10:41:12";"10:40:51";"-00:00:21";"10:45:18";"10:46:35";"00:01:17";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"MNFG";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84248";"11:53:30";"11:54:34";"00:01:04";"12:09:12";"12:09:35";"00:00:23";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MDT";"Donauwörth";"24.02.2016";"84248";"12:53:12";"12:54:55";"00:01:43";"13:02:12";"13:03:17";"00:01:05";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"MNFG";
"MGZB";"Günzburg";"24.02.2016";"84248";"13:47:30";"13:50:59";"00:03:29";"13:51:18";"13:53:50";"00:02:32";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNM";"Neu-Ulm";"24.02.2016";"84248";"14:07:00";"14:08:26";"00:01:26";"14:07:54";"14:09:24";"00:01:30";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNFR";"Neufahrn/Nbay";"25.02.2016";"84248";"";"";"";"10:12:18";"10:13:07";"00:00:49";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NOT";"Obertraubling";"25.02.2016";"84248";"10:34:18";"10:34:39";"00:00:21";"10:34:48";"10:34:59";"00:00:11";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NRH";"Regensburg Hbf";"25.02.2016";"84248";"10:41:12";"10:41:08";"-00:00:04";"10:45:18";"10:45:46";"00:00:28";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84248";"11:53:30";"11:54:15";"00:00:45";"12:09:12";"12:09:21";"00:00:09";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MDT";"Donauwörth";"25.02.2016";"84248";"12:53:12";"12:54:17";"00:01:05";"13:02:12";"13:02:22";"00:00:10";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MGZB";"Günzburg";"25.02.2016";"84248";"13:47:30";"13:53:23";"00:05:53";"13:51:18";"13:57:25";"00:06:07";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Verspätet (ab 00:06:00)";"MNFR";"TU";
"MNM";"Neu-Ulm";"25.02.2016";"84248";"14:07:00";"14:11:44";"00:04:44";"14:07:54";"14:12:26";"00:04:32";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"MNFR";"Neufahrn/Nbay";"26.02.2016";"84248";"";"";"";"10:12:18";"10:12:51";"00:00:33";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NOT";"Obertraubling";"26.02.2016";"84248";"10:34:18";"10:34:52";"00:00:34";"10:34:48";"10:35:13";"00:00:25";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"NRH";"Regensburg Hbf";"26.02.2016";"84248";"10:41:12";"10:42:48";"00:01:36";"10:45:18";"10:45:50";"00:00:32";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MIH";"Ingolstadt Hbf";"26.02.2016";"84248";"11:53:30";"11:54:10";"00:00:40";"12:09:12";"12:09:52";"00:00:40";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MDT";"Donauwörth";"26.02.2016";"84248";"12:53:12";"12:54:59";"00:01:47";"13:02:12";"13:02:48";"00:00:36";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFR";"MNFG";
"MGZB";"Günzburg";"26.02.2016";"84248";"13:47:30";"13:56:34";"00:09:04";"13:51:18";"13:57:32";"00:06:14";"Gl. 004";"Gl. 004";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"MNFR";"TU";
"MNM";"Neu-Ulm";"26.02.2016";"84248";"14:07:00";"14:11:53";"00:04:53";"14:07:54";"14:12:41";"00:04:47";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFR";"TU";
"TU";"Ulm Hbf";"25.02.2016";"84248";"14:10:30";"14:15:21";"00:04:51";"";"";"";"Gl. 028";"Gl. 028";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFR";"TU";
"TU";"Ulm Hbf";"26.02.2016";"84248";"14:10:30";"14:15:19";"00:04:49";"";"";"";"Gl. 028";"Gl. 028";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFR";"TU";
"TU";"Ulm Hbf";"23.02.2016";"84248";"14:10:30";"14:11:57";"00:01:27";"";"";"";"Gl. 028";"Gl. 028";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFR";"TU";
"TU";"Ulm Hbf";"22.02.2016";"84248";"14:10:30";"14:10:26";"-00:00:04";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MNFR";"TU";
"TU";"Ulm Hbf";"24.02.2016";"84248";"14:10:30";"14:12:04";"00:01:34";"";"";"";"Gl. 028";"Gl. 028";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFR";"TU";
"TU";"Ulm Hbf";"22.02.2016";"84249";"";"";"";"08:48:24";"08:48:33";"00:00:09";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MNM";"Neu-Ulm";"22.02.2016";"84249";"08:50:48";"08:51:17";"00:00:29";"08:51:30";"08:52:09";"00:00:39";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MGZB";"Günzburg";"22.02.2016";"84249";"09:06:30";"09:06:07";"-00:00:23";"09:13:54";"09:13:35";"-00:00:19";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MDT";"Donauwörth";"22.02.2016";"84249";"09:53:36";"09:54:56";"00:01:20";"10:04:12";"10:05:04";"00:00:52";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MIH";
"TU";"Ulm Hbf";"23.02.2016";"84249";"";"";"";"08:48:24";"08:49:10";"00:00:46";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MNM";"Neu-Ulm";"23.02.2016";"84249";"08:50:48";"08:51:54";"00:01:06";"08:51:30";"08:52:30";"00:01:00";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MIH";
"MGZB";"Günzburg";"23.02.2016";"84249";"09:06:30";"09:06:29";"-00:00:01";"09:13:54";"09:13:21";"-00:00:33";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MDT";"Donauwörth";"23.02.2016";"84249";"09:53:36";"09:54:29";"00:00:53";"10:04:12";"10:07:16";"00:03:04";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MIH";
"TU";"Ulm Hbf";"24.02.2016";"84249";"";"";"";"08:48:24";"08:48:32";"00:00:08";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MNM";"Neu-Ulm";"24.02.2016";"84249";"08:50:48";"08:51:25";"00:00:37";"08:51:30";"08:53:45";"00:02:15";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MIH";
"MGZB";"Günzburg";"24.02.2016";"84249";"09:06:30";"09:07:44";"00:01:14";"09:13:54";"09:13:53";"-00:00:01";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MDT";"Donauwörth";"24.02.2016";"84249";"09:53:36";"09:55:43";"00:02:07";"10:04:12";"10:05:18";"00:01:06";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MIH";
"TU";"Ulm Hbf";"25.02.2016";"84249";"";"";"";"08:48:24";"08:49:33";"00:01:09";"Gl. 028";"Gl. 028";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MIH";
"MNM";"Neu-Ulm";"25.02.2016";"84249";"08:50:48";"08:52:09";"00:01:21";"08:51:30";"08:52:39";"00:01:09";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MIH";
"MGZB";"Günzburg";"25.02.2016";"84249";"09:06:30";"09:06:22";"-00:00:08";"09:13:54";"09:13:36";"-00:00:18";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MDT";"Donauwörth";"25.02.2016";"84249";"09:53:36";"09:54:42";"00:01:06";"10:04:12";"10:04:51";"00:00:39";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MIH";
"TU";"Ulm Hbf";"26.02.2016";"84249";"";"";"";"08:48:24";"08:48:44";"00:00:20";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MNM";"Neu-Ulm";"26.02.2016";"84249";"08:50:48";"08:51:27";"00:00:39";"08:51:30";"08:51:59";"00:00:29";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MGZB";"Günzburg";"26.02.2016";"84249";"09:06:30";"09:05:45";"-00:00:45";"09:13:54";"09:13:28";"-00:00:26";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MIH";
"MDT";"Donauwörth";"26.02.2016";"84249";"09:53:36";"09:57:40";"00:04:04";"10:04:12";"10:04:45";"00:00:33";"Gl. 070";"Gl. 070";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MIH";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84249";"10:46:42";"10:48:06";"00:01:24";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFG";"MIH";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84249";"10:46:42";"10:46:25";"-00:00:17";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"MNFG";"MIH";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84249";"10:46:42";"10:45:23";"-00:01:19";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"MNFG";"MIH";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84249";"10:46:42";"10:45:37";"-00:01:05";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"MNFG";"MIH";
"MIH";"Ingolstadt Hbf";"26.02.2016";"84249";"10:46:42";"10:51:28";"00:04:46";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"MNFG";"MIH";
"NRH";"Regensburg Hbf";"22.02.2016";"84250";"";"";"";"11:45:18";"11:46:01";"00:00:43";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84250";"12:51:00";"12:50:40";"-00:00:20";"12:52:30";"12:52:24";"-00:00:06";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"NRH";"Regensburg Hbf";"23.02.2016";"84250";"";"";"";"11:45:18";"11:46:08";"00:00:50";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84250";"12:51:00";"12:51:47";"00:00:47";"12:52:30";"12:56:29";"00:03:59";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NRH";"MIN";
"NRH";"Regensburg Hbf";"24.02.2016";"84250";"";"";"";"11:45:18";"11:45:57";"00:00:39";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84250";"12:51:00";"12:52:12";"00:01:12";"12:52:30";"12:53:13";"00:00:43";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"NRH";"Regensburg Hbf";"25.02.2016";"84250";"";"";"";"11:45:18";"11:45:53";"00:00:35";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84250";"12:51:00";"12:52:51";"00:01:51";"12:52:30";"12:53:20";"00:00:50";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"NRH";"Regensburg Hbf";"26.02.2016";"84250";"";"";"";"11:45:18";"11:45:49";"00:00:31";"Gl. 109";"Gl. 109";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"26.02.2016";"84250";"12:51:00";"12:52:39";"00:01:39";"12:52:30";"12:53:28";"00:00:58";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MIN";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84251";"11:05:00";"11:06:49";"00:01:49";"11:06:12";"11:07:51";"00:01:39";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NRH";"Regensburg Hbf";"22.02.2016";"84251";"12:10:18";"12:09:47";"-00:00:31";"12:14:24";"12:14:47";"00:00:23";"Gl. 009";"Gl. 009";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"NOT";"Obertraubling";"22.02.2016";"84251";"12:20:48";"12:21:20";"00:00:32";"12:21:18";"12:22:16";"00:00:58";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84251";"11:05:00";"11:06:35";"00:01:35";"11:06:12";"11:07:55";"00:01:43";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NRH";"Regensburg Hbf";"23.02.2016";"84251";"12:10:18";"12:10:05";"-00:00:13";"12:14:24";"12:15:14";"00:00:50";"Gl. 009";"Gl. 009";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"NOT";"Obertraubling";"23.02.2016";"84251";"12:20:48";"12:21:27";"00:00:39";"12:21:18";"12:22:05";"00:00:47";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84251";"11:05:00";"11:06:23";"00:01:23";"11:06:12";"11:07:31";"00:01:19";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NRH";"Regensburg Hbf";"24.02.2016";"84251";"12:10:18";"12:10:07";"-00:00:11";"12:14:24";"12:15:27";"00:01:03";"Gl. 009";"Gl. 009";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NOT";"Obertraubling";"24.02.2016";"84251";"12:20:48";"12:22:03";"00:01:15";"12:21:18";"12:22:57";"00:01:39";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84251";"11:05:00";"11:08:05";"00:03:05";"11:06:12";"11:09:13";"00:03:01";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NRH";"Regensburg Hbf";"25.02.2016";"84251";"12:10:18";"12:10:36";"00:00:18";"12:14:24";"12:14:19";"-00:00:05";"Gl. 009";"Gl. 009";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"NOT";"Obertraubling";"25.02.2016";"84251";"12:20:48";"12:20:30";"-00:00:18";"12:21:18";"12:21:34";"00:00:16";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MEGM";
"MIH";"Ingolstadt Hbf";"26.02.2016";"84251";"11:05:00";"11:06:57";"00:01:57";"11:06:12";"11:08:00";"00:01:48";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NRH";"Regensburg Hbf";"26.02.2016";"84251";"12:10:18";"12:12:46";"00:02:28";"12:14:24";"12:15:39";"00:01:15";"Gl. 009";"Gl. 009";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"NOT";"Obertraubling";"26.02.2016";"84251";"12:20:48";"12:22:11";"00:01:23";"12:21:18";"12:22:51";"00:01:33";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MEGM";
"MIH";"Ingolstadt Hbf";"22.02.2016";"84252";"13:06:30";"13:07:59";"00:01:29";"13:09:12";"13:09:27";"00:00:15";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MNFG";
"MDT";"Donauwörth";"22.02.2016";"84252";"13:53:42";"13:57:25";"00:03:43";"14:00:12";"14:02:21";"00:02:09";"Gl. 040";"Gl. 040";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MNFG";
"MGZB";"Günzburg";"22.02.2016";"84252";"14:44:30";"14:46:12";"00:01:42";"14:51:54";"14:51:52";"-00:00:02";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"TU";
"MNM";"Neu-Ulm";"22.02.2016";"84252";"15:05:48";"15:06:42";"00:00:54";"15:06:18";"15:07:23";"00:01:05";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"TU";
"MIH";"Ingolstadt Hbf";"23.02.2016";"84252";"13:06:30";"13:09:51";"00:03:21";"13:09:12";"13:10:36";"00:01:24";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MNFG";
"MDT";"Donauwörth";"23.02.2016";"84252";"13:53:42";"13:54:30";"00:00:48";"14:00:12";"14:01:06";"00:00:54";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MNFG";
"MGZB";"Günzburg";"23.02.2016";"84252";"14:44:30";"14:49:11";"00:04:41";"14:51:54";"14:51:52";"-00:00:02";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"TU";
"MNM";"Neu-Ulm";"23.02.2016";"84252";"15:05:48";"15:06:51";"00:01:03";"15:06:18";"15:07:38";"00:01:20";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"TU";
"MIH";"Ingolstadt Hbf";"24.02.2016";"84252";"13:06:30";"13:07:22";"00:00:52";"13:09:12";"13:09:29";"00:00:17";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MNFG";
"MDT";"Donauwörth";"24.02.2016";"84252";"13:53:42";"13:54:25";"00:00:43";"14:00:12";"14:01:12";"00:01:00";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MIN";"MNFG";
"MGZB";"Günzburg";"24.02.2016";"84252";"14:44:30";"14:45:31";"00:01:01";"14:51:54";"14:51:52";"-00:00:02";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"TU";
"MNM";"Neu-Ulm";"24.02.2016";"84252";"15:05:48";"15:06:02";"00:00:14";"15:06:18";"15:06:37";"00:00:19";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"TU";
"MIH";"Ingolstadt Hbf";"25.02.2016";"84252";"13:06:30";"13:07:44";"00:01:14";"13:09:12";"13:09:17";"00:00:05";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MNFG";
"MDT";"Donauwörth";"25.02.2016";"84252";"13:53:42";"13:52:57";"-00:00:45";"14:00:12";"14:01:09";"00:00:57";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MIN";"MNFG";
